location,n,mean_dart,mean_dart_raw,median_dart,abs_dart,share_da_rich,t_hac,p,p_bh,discovery
BUCHAN_ALL,12699,1.371236723364045,0.5068530986691868,0.259999999999998,4.860914524765731,0.5676824946846208,4.9679201879051655,6.767480337210322e-07,2.9500062015384997e-05,True
MWEC_G1,12699,1.0450489487361225,0.5736467438380977,0.34250000000000114,5.032039774785418,0.5582329317269076,4.91707422730371,8.78472488990774e-07,3.634899875218494e-05,True
BRP_RN_UNIT1,12699,1.0542006181589108,1.2884575557130484,0.27500000000000213,3.954375592566344,0.5717773052996299,4.9102351235384,9.096725443716773e-07,3.634899875218494e-05,True
CALAVER_JKS2,12699,1.1487902472635647,1.4988894794865737,0.2325000000000017,4.353752015906765,0.5624852350578786,4.86537927624793,1.1423752413325442e-06,4.216811783563486e-05,True
CALAVER_JKS1,12699,1.146707799826759,1.487821875738247,0.2325000000000017,4.349738314040476,0.5624852350578786,4.865228918203345,1.1432440706220088e-06,4.216811783563486e-05,True
BR_VHB6CT5_6,12699,0.9710739664540523,1.1011353256161902,0.26000000000000156,3.9919128829041663,0.5705173635719348,4.812796426224778,1.488328775439622e-06,5.198748766733316e-05,True
KARAKAW2_1,12699,-1.5508715331915894,-2.313554807465155,-0.4299999999999997,6.127068493582172,0.420033073470352,-4.801846362509516,1.57209295344386e-06,5.198748766733316e-05,True
KARAKAW1_1,12699,-1.5508715331915894,-2.313554807465155,-0.4299999999999997,6.127068493582172,0.420033073470352,-4.801846362509516,1.57209295344386e-06,5.198748766733316e-05,True
NUE_NUECESG7,12699,-1.535904240491376,-1.9030594928734546,-0.46000000000000085,6.703577049373969,0.4217654933459328,-4.792101305698277,1.6504352371646636e-06,5.275891308136374e-05,True
RN_OCI_ALAMO,12699,1.0996771596188686,1.6508831404047564,0.24749999999999872,4.080325856366644,0.5671312701787542,4.782102761138244,1.7347095488784022e-06,5.366407927014154e-05,True
BRAUNIG_VHB1,12699,0.9966840814237348,1.249398377825026,0.25000000000000355,3.9719855697299002,0.567446255610678,4.751206118808186,2.022068808674096e-06,6.059887460995181e-05,True
BRAUNIG_VHB2,12699,0.9554805968973947,1.1136128829041658,0.24749999999999872,3.9515719269233807,0.5662650602409639,4.728568819870546,2.2610798704477284e-06,6.570835138664762e-05,True
BR_VHB6CT7_8,12699,0.9459471100086637,1.0794607843137254,0.259999999999998,3.988334683833374,0.5698086463501063,4.703615422720721,2.555944908729848e-06,7.209268139623307e-05,True
MOZART_WIND1,12699,1.4778045869753527,0.6718973934955511,1.1325000000000003,6.20547640365383,0.6419403102606505,4.678708994240565,2.8868682026003595e-06,7.910018875124986e-05,True
BRAUNIG_VHB3,12699,1.0384914481455263,1.4896779273958585,0.2575000000000003,4.019531435546109,0.5705173635719348,4.64915448256953,3.3329851393938742e-06,8.878702079663125e-05,True
