a,b,n,spread_median,spread_std,robust_sigma,opportunity_share,opportunity_share_oos,adf_stat,adf_p,half_life_is,half_life_oos,theta_is,theta_oos,reversion_yield,p_bh,discovery
AMADEUS_ALL,NOVA1SLR_ALL,14903,0.08999999999999986,1.483989425556181,0.37065000000000525,0.03824769938650307,0.0011183180496533215,-10.961861205022382,8.287591800380386e-20,11.011293181857658,8.65484785928429,0.06294875353078266,0.08008773716529141,0.033660896488587985,2.0210068883886068e-19,True
CAMWIND_RN,TRUENO_ALL,14903,0.0,1.7907326507144257,0.17791199999999618,0.04093174846625767,0.038246477298143594,-10.961750929598649,8.292624742354527e-20,5.426602926350612,6.319324910564377,0.1277313247287998,0.10968690332746961,0.03278515167123936,2.0210068883886068e-19,True
LACASAWD_RN,WCPP_CT1,14903,0.4400000000000013,5.562580334800583,1.2305580000000027,0.15548312883435583,0.21337508387385373,-10.961423806638118,8.30757274116629e-20,8.524320600836962,8.783321186548777,0.08131406748027385,0.07891629667618963,0.14435848410947613,2.0210068883886068e-19,True
LACASAWD_RN,WCPP_CT2,14903,0.4400000000000013,5.562580334800583,1.2305580000000027,0.15548312883435583,0.21337508387385373,-10.961423806638118,8.30757274116629e-20,8.524320600836962,8.783321186548777,0.08131406748027385,0.07891629667618963,0.14435848410947613,2.0210068883886068e-19,True
LACASAWD_RN,WCPP_ST1,14903,0.4400000000000013,5.562580334800583,1.2305580000000027,0.15548312883435583,0.21337508387385373,-10.961423806638118,8.30757274116629e-20,8.524320600836962,8.783321186548777,0.08131406748027385,0.07891629667618963,0.14435848410947613,2.0210068883886068e-19,True
LACASAWD_RN,WCPP_CC1,14903,0.4400000000000013,5.56258010225996,1.2305580000000027,0.15548312883435583,0.21337508387385373,-10.96141803424024,8.307836757427646e-20,8.52432807215626,8.783321186548777,0.08131399621091907,0.07891629667618963,0.14435835758357063,2.0210068883886068e-19,True
BOSQ_BSQS_12,SCES_UNIT1,14903,-0.00999999999999801,1.7873880705847907,0.23721600000000548,0.030291411042944784,0.11295012301498546,-10.961360190398649,8.310482870858013e-20,3.5032722265916503,5.34341652482377,0.19785707068340258,0.12971984821692445,0.06771269392067598,2.0210068883886068e-19,True
BOSQ_BSQSU_5,SCES_UNIT1,14903,-0.00999999999999801,1.7873880705847907,0.23721600000000548,0.030291411042944784,0.11295012301498546,-10.961360190398649,8.310482870858013e-20,3.5032722265916503,5.34341652482377,0.19785707068340258,0.12971984821692445,0.06771269392067598,2.0210068883886068e-19,True
OBERON_U1,PHOEBE_ALL,14903,0.009999999999999787,0.6951525465453853,0.14825999999999948,0.0,0.0,-10.957896166592825,8.470511238781971e-20,5.804411041909777,6.02085638213073,0.11941731478959575,0.11512435051882874,0.025542643160436605,2.0572794947080217e-19,True
BAKE_RN_ALL,LPCCS_CC1,14903,0.0,0.2447602843096569,0.01482599999999705,0.0,0.0,-10.95456477493508,8.627351740569654e-20,4.729291031181897,5.566612997907082,0.14656471255200398,0.124518658081773,0.0031349307755103167,2.0926858324561265e-19,True
GUADG_CC2,HAYSEN3_4,14903,0.03999999999999915,1.2367926181516684,0.14825999999999684,0.021664110429447853,0.03533885036904496,-10.942655090911664,9.212467696335391e-20,4.254604393962532,11.23794178023634,0.16291695217152294,0.06167919305107559,0.034846953152773544,2.2317527377037847e-19,True
OR_BESS_RN,SBE_RN_1,14903,0.01999999999999602,1.7579109632085899,0.17791200000000673,0.022526840490797544,0.03086557817043167,-10.936153587260184,9.548653167388176e-20,7.5817720132681385,6.2811219664134725,0.09142284671010079,0.11035403933665901,0.023465754402619842,2.3102368021353488e-19,True
LIGSW_RN,LZ_RAYBN,14903,0.0,1.806833061520774,0.22238999999999787,0.03968558282208589,0.03914113173786625,-10.93471253937279,9.62483225074407e-20,5.224425732363948,4.320515826306646,0.13267432940353235,0.16043158003021968,0.04256735790545363,2.325693820997162e-19,True
CATARINA_B1,MCLNSLR_RN,14903,1.2099999999999937,8.507908794119139,1.7939459999999907,0.21366947852760737,0.09460970700067099,-10.933474195830653,9.69078641726654e-20,5.916960481616772,5.245334729921628,0.11714581882259711,0.13214546187223056,0.3031870849186078,2.3386438649832006e-19,True
HAYSEN3_4,RIONOG_CT2,14903,-0.01999999999999602,0.6952615037921008,0.07413000000000368,0.0,0.0,-10.922733897842479,1.0282331994319387e-19,4.596397182572441,2.6745299272965743,0.1508022812275799,0.25916598408026836,0.016127849064278586,2.4656745416035844e-19,True
HAYSEN3_4,RIONOG_CC1,14903,-0.01999999999999602,0.6952615037921008,0.07413000000000368,0.0,0.0,-10.922733897842479,1.0282331994319387e-19,4.596397182572441,2.6745270492256763,0.1508022812275799,0.25916626296997963,0.016127849064278586,2.4656745416035844e-19,True
HAYSEN3_4,RIONOG_CT3,14903,-0.01999999999999602,0.6952615037921008,0.07413000000000368,0.0,0.0,-10.922733897842479,1.0282331994319387e-19,4.596397182572441,2.6745299272965743,0.1508022812275799,0.25916598408026836,0.016127849064278586,2.4656745416035844e-19,True
HAYSEN3_4,RIONOG_ST1,14903,-0.01999999999999602,0.6952615037921008,0.07413000000000368,0.0,0.0,-10.922733897842479,1.0282331994319387e-19,4.596397182572441,2.6745299272965743,0.1508022812275799,0.25916598408026836,0.016127849064278586,2.4656745416035844e-19,True
HAYSEN3_4,RIONOG_CT1,14903,-0.01999999999999602,0.6952615037921008,0.07413000000000368,0.0,0.0,-10.922733897842479,1.0282331994319387e-19,4.596397182572441,2.6745299272965743,0.1508022812275799,0.25916598408026836,0.016127849064278586,2.4656745416035844e-19,True
AURO_SLR_RN,BELM_SLR_RN,14903,0.010000000000001563,2.338125379282824,0.25204200000000254,0.0598159509202454,0.0977409975397003,-10.913817604898627,1.0801072667737536e-19,5.479193349178716,6.993125165845619,0.12650533324651558,0.09911837184686353,0.04599983682594108,2.586788542703724e-19,True
CISC_RN,JUNORTH_RN,14903,-3.460000000000001,44.44591908069718,7.709519999999996,0.5115030674846626,0.4998881681950347,-10.912028740005885,1.090829248451593e-19,7.059319654103938,5.419910693573674,0.09818894943466457,0.12788904093600692,1.0921052421132487,2.609164270632635e-19,True
BRIGHTSD_U1,MUSTNGCK_ALL,14903,-0.05000000000000071,5.540113603178341,1.5122519999999993,0.12375383435582822,0.09438604339074033,-10.905757275363763,1.129275938440864e-19,5.439363129546166,4.205959083068655,0.12743167978523584,0.16480121819307553,0.2780200483004293,2.697714741830953e-19,True
MOORE_FL_RN,MYRY_BES2_RN,14903,0.0,0.7168555115062188,0.08895599999999876,0.0,0.0,-10.904191186618105,1.139088653691386e-19,6.593468117295982,6.903078239395154,0.10512634143807899,0.10041131746185723,0.013491534108832562,2.7177247576092087e-19,True
BAKE_RN_ALL,EIFSLR_UNIT1,14903,0.0,0.9647552686522269,0.029651999999999366,0.015433282208588956,0.013196152985909192,-10.903884842137153,1.1410181873900197e-19,5.4877009242646055,5.1584520280803625,0.1263092122048966,0.13437115956235599,0.005403355687422591,2.718899761387805e-19,True
CHE_PUN2,GBY_GT,14903,0.0,0.5383021074544853,0.05930399999999873,0.0,0.0,-10.891676202646563,1.2206662577930184e-19,4.999264018744718,7.876536975652864,0.13864984484936044,0.08800151420637396,0.011862546122316936,2.9050321506218753e-19,True
CRANELL_ALL,WHITE_PT_UN1,14903,-0.010000000000001563,0.9150532118684037,0.22238999999999787,0.010065184049079754,0.010288526056810557,-10.887950745808153,1.2460728280558457e-19,4.999581863760329,2.6546712410398157,0.13864103027980212,0.26110471603573954,0.044481719883816835,2.958054944393551e-19,True
BLACKJAK_RN,WHITE_PT_UN1,14903,-0.010000000000001563,0.9150532118684037,0.22238999999999787,0.010065184049079754,0.010288526056810557,-10.887950745808153,1.2460728280558457e-19,4.999581863760329,2.6546712410398157,0.13864103027980212,0.26110471603573954,0.044481719883816835,2.958054944393551e-19,True
CRWN_SLR_UN1,HALO_RN1,14903,-0.059999999999996945,2.6126340027728325,0.38547599999999965,0.0709355828220859,0.09572802505032431,-10.887129862750852,1.25174250945816e-19,5.115017309831391,6.7756681698829295,0.1355121866797346,0.10229945788090763,0.07536162179922444,2.9640761300310875e-19,True
GOLINDA_UN1,HALO_RN1,14903,-0.059999999999996945,2.6126340027728325,0.38547599999999965,0.0709355828220859,0.09572802505032431,-10.887129862750852,1.25174250945816e-19,5.115017309831391,6.7756681698829295,0.1355121866797346,0.10229945788090763,0.07536162179922444,2.9640761300310875e-19,True
ETCCS_CCU,HB_BUSAVG,14903,-0.10000000000000142,3.0497412754992714,1.630860000000002,0.08205521472392638,0.12077834936255871,-10.88462385715666,1.2692128448894403e-19,5.543308110250825,6.71938343445175,0.12504215294801313,0.10315636655083976,0.294203383171896,3.0016883781635264e-19,True
FRONT_EC_RN2,LV5_UNIT1,14903,-0.04999999999999716,1.4694357687673691,0.2668680000000101,0.026361196319018405,0.005591590248266607,-10.879835084089098,1.3032857899387059e-19,5.902860075053291,6.794400299443748,0.11742564989628143,0.10201741875831083,0.045209948500702146,3.070893563494929e-19,True
FRONT_EC_RN3,LV5_UNIT1,14903,-0.04999999999999716,1.469436051199578,0.2668680000000101,0.026361196319018405,0.005591590248266607,-10.879826961626733,1.3033443612507547e-19,5.902861898635051,6.794400299443748,0.11742561361976386,0.10201741875831083,0.04520993453391131,3.070893563494929e-19,True
FRONT_EC_RN1,LV5_UNIT1,14903,-0.04999999999999716,1.469436051199578,0.2668680000000101,0.026361196319018405,0.005591590248266607,-10.879826961626733,1.3033443612507547e-19,5.902861898635051,6.794400299443748,0.11742561361976386,0.10201741875831083,0.04520993453391131,3.070893563494929e-19,True
BRTSW_BCW1,FLTCK_SSI,14903,-0.8200000000000003,5.636438128906883,1.4232960000000012,0.1664110429447853,0.2247819279803176,-10.878495363858478,1.3129826135450094e-19,6.775787643082639,4.81478436933374,0.10229765409894082,0.14396224781627376,0.2100561698466208,3.0897551055064153e-19,True
STRATEGC_RN,TRSES_UNIT6,14903,0.0,1.9240088483150515,0.22238999999999787,0.046491564417177916,0.014314471035562513,-10.87607574252485,1.3306808833271831e-19,3.8461840356813184,4.373677122903456,0.1802168523735657,0.1584815616429868,0.05782094614736848,3.1275133307515908e-19,True
FALFUR_RN,GKS_BESS_RN,14903,0.019999999999999574,3.934331822125433,0.5930400000000005,0.1262461656441718,0.11295012301498546,-10.87557537217324,1.3343708157169895e-19,4.648105999927837,4.498069064250148,0.14912465003395073,0.15409883011111492,0.127587451751145,3.132294768407623e-19,True
CONIGLIO_RN,KMCHI_CC1,14903,0.0,0.7283553835149033,0.07412999999999578,0.0,0.0,-10.874928868852384,1.3391537098822562e-19,5.536537004133006,3.011270061760737,0.1251950777250316,0.2301843296494806,0.013389235896853573,3.1342952050112145e-19,True
CONIGLIO_RN,KMCHI_CC2,14903,0.0,0.7283553835149033,0.07412999999999578,0.0,0.0,-10.874928868852384,1.3391537098822562e-19,5.536537004133006,3.011270061760737,0.1251950777250316,0.2301843296494806,0.013389235896853573,3.1342952050112145e-19,True
CONIGLIO_RN,VLSES_UNIT3,14903,0.0,0.728333478128243,0.07412999999999578,0.0,0.0,-10.874788720680195,1.3401928228615606e-19,5.537856959785646,3.011270061760737,0.12516523730991688,0.2301843296494806,0.013386044554474215,3.1342952050112145e-19,True
MUSTNGCK_ALL,PTLBES_BESS1,14903,0.030000000000001137,4.676547043322869,1.2157319999999996,0.11186733128834356,0.08051889957503915,-10.871646682657254,1.3637042776419306e-19,6.021674721297378,5.054491264663365,0.11510870524248538,0.1371349052289063,0.20189267210004136,3.1853438188870773e-19,True
LHSES_UNIT2,SIG_SLR_RN,14903,0.019999999999999574,1.727440668609842,0.08895599999999809,0.031729294478527605,0.03153656900022366,-10.85947710429419,1.4587707610699462e-19,4.18341467110269,2.8339911882712654,0.16568933157593038,0.24458339300016138,0.02126396902857123,3.399007733921599e-19,True
LHSES_UNIT1,SIG_SLR_RN,14903,0.019999999999999574,1.727440668609842,0.08895599999999809,0.031729294478527605,0.03153656900022366,-10.85947710429419,1.4587707610699462e-19,4.18341467110269,2.8339911882712654,0.16568933157593038,0.24458339300016138,0.02126396902857123,3.399007733921599e-19,True
BOSQ_BSQSU_5,PHILLWND_ALL,14903,0.0,1.5210625601847017,0.20756400000000083,0.025690184049079755,0.08499217177365243,-10.843751268918318,1.5916132902560128e-19,3.401221212899974,4.713191622351892,0.20379361916567287,0.1470653510612122,0.06102631584583882,3.699425485459922e-19,True
BOSQ_BSQS_12,PHILLWND_ALL,14903,0.0,1.5210625601847017,0.20756400000000083,0.025690184049079755,0.08499217177365243,-10.843751268918318,1.5916132902560128e-19,3.401221212899974,4.713191622351892,0.20379361916567287,0.1470653510612122,0.06102631584583882,3.699425485459922e-19,True
FREC_1_CCU,PISG_RN_ALL,14903,0.00999999999999801,0.7611413415654875,0.1334339999999945,0.0,0.0,-10.842070546540016,1.6065156320299697e-19,3.684609530374579,5.576074248997943,0.18811957545186062,0.12430737999669002,0.036213877997115625,3.7249112448539373e-19,True
BOARDCRK_ALL,FREC_1_CCU,14903,-0.00999999999999801,0.7611413415654885,0.1334339999999945,0.0,0.0,-10.84207054654001,1.606515632030028e-19,3.684609530374579,5.576074248997959,0.18811957545186062,0.12430737999668967,0.036213877997115625,3.7249112448539373e-19,True
CHALUP_ALL,TRUENO_ALL,14903,0.0,2.1699474533123655,0.17791200000000146,0.06681365030674846,0.06106016551107135,-10.84171773551663,1.6096617396927447e-19,10.539020517766355,6.479319706512289,0.06576960158597843,0.10697838846619516,0.01688126517071325,3.7276377129726717e-19,True
LMAJADAS_ALL,PALMWI_UNIT1,14903,0.009999999999999787,1.4148274430615102,0.1482599999999942,0.027128067484662576,0.034220532319391636,-10.82589274139543,1.757371403840808e-19,5.393406677044579,6.2135384547708785,0.12851750703504683,0.11155433986696149,0.027489119378113745,4.064727012306612e-19,True
JUNCTION_RN,JUNORTH_RN,14903,0.0,0.4451175394144845,0.0,0.0,0.0,-10.818101039825335,1.83505835264031e-19,1.9019575004961549,1.1871834112844148,0.36443883755505957,0.583858546178664,0.0,4.239231261532926e-19,True
GUADG_CC1,HAYSEN3_4,14903,0.03999999999999915,1.0196250582996143,0.1482600000000021,0.014762269938650307,0.0020129724893759786,-10.816628967618444,1.850120852504509e-19,4.454473821080524,4.793102964536117,0.15560697141818836,0.1446134551434634,0.0332833923724887,4.2688154304128425e-19,True
JC_BAT_RN,WIR_WIRTZ_G1,14903,0.010000000000001563,1.2918269606161064,0.17791200000000146,0.012845092024539878,0.025497651532095728,-10.813168440041759,1.88602348408671e-19,3.974500297959603,7.470761185196017,0.17439857305226208,0.09278133290266039,0.04476336310537868,4.346353753827108e-19,True
DIBOL_RN,STRATEGC_RN,14903,0.0,1.3321753843601691,0.19273799999999852,0.02607361963190184,0.03332587787966898,-10.801278533987677,2.014832527072179e-19,4.539010003882804,3.946881035822007,0.15270889025734832,0.1756189695784903,0.04246256338609625,4.637546400511633e-19,True
CORAZON_RN,WFTANK_ESS1,14903,-0.00999999999999801,2.9465824980004096,0.28169400000000716,0.07294861963190184,0.11854171326325207,-10.799659750997986,2.033044105704671e-19,6.076253707018302,10.091500673680237,0.114074759544575,0.06868623438412393,0.04635981537022392,4.673778187112075e-19,True
ELSA_ESR_RN,N_AL_BESS_RN,14903,0.00999999999999801,1.4134661062193137,0.05930399999999873,0.0285659509202454,0.015209125475285171,-10.798634885362757,2.0446599027051307e-19,10.310879292546781,6.134652005480733,0.0672248370767939,0.11298883456481046,0.0057515948269190416,4.694777349415178e-19,True
GARC_BESS_RN,STAR_SLR_RN,14903,-0.030000000000001137,0.8490829657257843,0.16308599999999915,0.0,0.0,-10.798307578747098,2.0483836948480335e-19,6.005595605646036,5.681931570358432,0.11541689219105884,0.12199146927005663,0.027155674592321405,4.69762660685149e-19,True
TORR_ALL,WFTANK_ESS1,14903,-0.00999999999999801,2.9466431107934334,0.28169400000000716,0.07294861963190184,0.11854171326325207,-10.797133925916134,2.0617928577554834e-19,6.076182132088107,10.085895028996461,0.11407610329839507,0.06872440954096594,0.046360361469810284,4.722653858200211e-19,True
MDANP_CT1_2,VISION_RN,14903,-0.029999999999997584,1.298155554418612,0.3558240000000029,0.017829754601226995,0.06441511966003131,-10.789048151145773,2.1566162145189643e-19,4.840026637158833,5.84101283672396,0.14321143921778762,0.11866900483456387,0.07351695076803892,4.933878933337219e-19,True
EBELLS_UNIT1,SCES_UNIT1,14903,0.09999999999999432,2.3527717759122364,0.5040839999999932,0.06048696319018405,0.07559830015656453,-10.78276402862069,2.233344830043986e-19,4.981560391174491,6.843708857184969,0.1391425830725548,0.10128238869078052,0.1011899807323517,5.103246882177804e-19,True
SG_BES_BESS1,TRIPBUT1_RN,14903,0.0,1.7726113102484746,0.41512800000000166,0.04141104294478527,0.006709908297919929,-10.775429563731713,2.3263940204737963e-19,2.725315667714772,1.3243262169296932,0.2543364751361673,0.5233961026362008,0.15232290516573233,5.30945414564104e-19,True
LACY_CRK_ALL,RSK_RN,14903,-0.010000000000001563,0.6311447760510813,0.2075640000000061,0.0,0.0,-10.772461664728553,2.3651506931994853e-19,7.868981338451298,8.59328671022549,0.08808601148574642,0.08066147493195383,0.02637749297812631,5.391403748835453e-19,True
LACY_CRK_ALL,NBOHR_RN,14903,-0.010000000000001563,0.6312484728125625,0.2075640000000061,0.0,0.0,-10.770194631462255,2.395193897584452e-19,7.856408623181801,8.59328671022549,0.08822697670213907,0.08066147493195383,0.026419705231159916,5.453317514115263e-19,True
GREGORY_RN,PERE_SLR_RN,14903,0.019999999999999574,1.983008536640415,0.4151279999999964,0.04888803680981595,0.047416685305300826,-10.769487704892082,2.4046408620945834e-19,4.21371932565919,3.497499354057938,0.16449771021507467,0.1981836479128233,0.09851818973136144,5.468245806590086e-19,True
PROSPERO_ALL,RN_ECEC_HOLT,14903,-0.2100000000000044,1.9772596755540381,0.3706499999999947,0.033358895705521474,0.0026839633191679713,-10.767206350011671,2.4353850916038324e-19,6.353675694071626,5.279692077825026,0.10909388737084813,0.131285531493626,0.058336310798146995,5.524878409249941e-19,True
PRSPERO2_ALL,RN_ECEC_HOLT,14903,-0.2100000000000044,1.9772596755540381,0.3706499999999947,0.033358895705521474,0.0026839633191679713,-10.767206350011671,2.4353850916038324e-19,6.353675694071626,5.279692077825026,0.10909388737084813,0.131285531493626,0.058336310798146995,5.524878409249941e-19,True
FRMR_BS2_RN1,STEA_STEAM_1,14903,-0.05999999999999872,0.875795483263048,0.13343400000000505,0.008914877300613498,0.01834041601431447,-10.764390090366474,2.473886109413782e-19,4.199283691526984,6.302257021367714,0.16506319445826637,0.10998395943069912,0.031775419286207945,5.598794879199612e-19,True
FRMRSVLW_RN,STEA_STEAM_1,14903,-0.05999999999999872,0.875795483263048,0.13343400000000505,0.008914877300613498,0.01834041601431447,-10.764390090366474,2.473886109413782e-19,4.199283691526984,6.302257021367714,0.16506319445826637,0.10998395943069912,0.031775419286207945,5.598794879199612e-19,True
BLACKJAK_RN,JKLP_SLR_RN,14903,-0.019999999999999574,0.9390242506368779,0.20756400000000083,0.011503067484662576,0.009841198836949228,-10.761575270696945,2.512981889198412e-19,4.529157480554556,2.9396343090653483,0.1530410862364352,0.23579367624823042,0.045828391017789565,5.673701353655603e-19,True
CRANELL_ALL,JKLP_SLR_RN,14903,-0.019999999999999574,0.9390242506368779,0.20756400000000083,0.011503067484662576,0.009841198836949228,-10.761575270696945,2.512981889198412e-19,4.529157480554556,2.9396343090653483,0.1530410862364352,0.23579367624823042,0.045828391017789565,5.673701353655603e-19,True
TAV_RN,WGU_RN,14903,0.04999999999999716,1.9404217181141818,0.22239000000000314,0.04169861963190184,0.04674569447550884,-10.753299088820446,2.6315854430279245e-19,6.635129354995202,5.1265725970619975,0.10446626485708453,0.13520674240664865,0.03351705567466875,5.934397685588597e-19,True
FRMR_BS2_RN1,STEA_STEAM_3,14903,-0.0400000000000027,0.8732992823330988,0.13343399999998926,0.008819018404907975,0.018564079624245135,-10.74663734881061,2.7311493099446445e-19,4.304661794639539,6.349434609132066,0.16102244813357922,0.10916675629087151,0.030997557152143855,6.115188750787299e-19,True
FRMRSVLW_RN,STEA_STEAM_3,14903,-0.0400000000000027,0.8732992823330988,0.13343399999998926,0.008819018404907975,0.018564079624245135,-10.74663734881061,2.7311493099446445e-19,4.304661794639539,6.349434609132066,0.16102244813357922,0.10916675629087151,0.030997557152143855,6.115188750787299e-19,True
FRMR_BS2_RN1,STEAM_ENG123,14903,-0.0400000000000027,0.8732992823330988,0.13343399999998926,0.008819018404907975,0.018564079624245135,-10.74663734881061,2.7311493099446445e-19,4.304661794639539,6.349434609132066,0.16102244813357922,0.10916675629087151,0.030997557152143855,6.115188750787299e-19,True
FRMRSVLW_RN,STEA_STEAM_2,14903,-0.0400000000000027,0.8732992823330988,0.13343399999998926,0.008819018404907975,0.018564079624245135,-10.74663734881061,2.7311493099446445e-19,4.304661794639539,6.349434609132066,0.16102244813357922,0.10916675629087151,0.030997557152143855,6.115188750787299e-19,True
FRMRSVLW_RN,STEAM_ENG123,14903,-0.0400000000000027,0.8732992823330988,0.13343399999998926,0.008819018404907975,0.018564079624245135,-10.74663734881061,2.7311493099446445e-19,4.304661794639539,6.349434609132066,0.16102244813357922,0.10916675629087151,0.030997557152143855,6.115188750787299e-19,True
FRMR_BS2_RN1,STEA_STEAM_2,14903,-0.0400000000000027,0.8732992823330988,0.13343399999998926,0.008819018404907975,0.018564079624245135,-10.74663734881061,2.7311493099446445e-19,4.304661794639539,6.349434609132066,0.16102244813357922,0.10916675629087151,0.030997557152143855,6.115188750787299e-19,True
JUNCTION_RN,POTSVIL_RN,14903,4.220000000000006,50.39390233362749,11.83114800000001,0.6215490797546013,0.571013196152986,-10.744960553792131,2.7568039620323424e-19,6.813060055631413,4.619425979525802,0.10173801124606505,0.15005050056697714,1.7365395143142526,6.16533462903687e-19,True
DIBOL_RN,TGCCS_CC1,14903,0.0,0.6173286161957378,0.07412999999999578,0.0048888036809815955,0.05121896667412212,-10.737632905857247,2.871802684799218e-19,4.023188955287334,6.355674453142869,0.1722880004552113,0.1090595790690924,0.018425681921445187,6.414935867343707e-19,True
ERSL_RN,PEARSA_1_24,14903,0.3999999999999986,2.9596323975321552,0.874734000000005,0.10285659509202454,0.03802281368821293,-10.736446085771865,2.890879191202798e-19,5.604052678925858,4.201982352549066,0.1236867710338516,0.16495718506277365,0.15608953914538637,6.449933289806243e-19,True
LV5_UNIT1,STAR_SLR_RN,14903,-0.060000000000002274,1.825059975066726,0.3409980000000059,0.04294478527607362,0.010735853276671885,-10.731726702174957,2.9680117505027214e-19,6.0516525502712035,5.278312968191158,0.11453849585744674,0.13131983357884935,0.0563479144196281,6.614226421615017e-19,True
CAMWIND_RN,EL_RAYO_ALL,14903,0.0,1.697135658818389,0.16308600000000706,0.039206288343558285,0.0375754864683516,-10.724664230038334,3.0873401617896657e-19,5.389957369502694,6.2643253225688165,0.1285997519167575,0.11064993353118288,0.03025738216832209,6.872055983654174e-19,True
OUTP_SLR_RN,TORR_ALL,14903,0.0,2.7883158181856715,0.11860800000000274,0.044766104294478526,0.0031312905390293,-10.722563938670739,3.123753173434891e-19,4.003480742133745,1.8200414294846936,0.1731361345803594,0.3808414299427213,0.029626219692214115,6.944936550104363e-19,True
BUCKTHRN_RN,FLTCK_SSI,14903,-0.20000000000000284,3.122869800248604,0.5782140000000048,0.0678680981595092,0.14314471035562515,-10.722082514911508,3.1321605971365103e-19,4.228017443377145,6.595163468174824,0.16394141931597409,0.10509931769011482,0.1367577139270632,6.955455222749153e-19,True
CORAZON_RN,OUTP_SLR_RN,14903,0.0,2.7883291857895705,0.11860800000000274,0.044766104294478526,0.0031312905390293,-10.720327599411206,3.163001805553016e-19,4.0023742072075335,1.8185743020926697,0.1731840014638601,0.381148672211153,0.029634410442284917,7.015708576912434e-19,True
OECCS_CC1,OECCS_CC2,14903,0.0,0.9277351772004714,0.0,0.023677147239263802,0.012972489375978528,-10.718271630727394,3.1995241478943573e-19,5.845046276675497,4.179840712093584,0.11858711595251707,0.16583100369218717,0.0,7.088407128590309e-19,True
ERSL_RN,MROW_SLR_RN,14903,0.3999999999999986,2.962444524688042,0.8895599999999968,0.10304831288343558,0.037799150078282266,-10.716776472273812,3.2263514383686873e-19,5.573538257304504,4.292294379031278,0.12436394056352415,0.16148640315680787,0.15960417941586164,7.139481779407668e-19,True
HAYSEN3_4,LBRA_BES1,14903,-0.019999999999999574,1.2609158459224223,0.2816940000000019,0.017350460122699387,0.00156564526951465,-10.714014475276302,3.276508216609888e-19,4.314182370086888,4.42740401307151,0.16066710238445142,0.15655837563355204,0.06529487532867753,7.242001805871388e-19,True
LPCCS_CC1,LPCCS_CT22,14903,0.0,0.31689668301151175,0.0,0.0,0.0,-10.701680689964254,3.5102728986319245e-19,5.125083912448055,3.4543174415190814,0.13524601594842095,0.20066111244689913,0.0,7.731590598616533e-19,True
LPCCS_CC1,LPCCS_CT11,14903,0.0,0.31689668301151175,0.0,0.0,0.0,-10.701680689964254,3.5102728986319245e-19,5.125083912448055,3.4543174415190814,0.13524601594842095,0.20066111244689913,0.0,7.731590598616533e-19,True
LPCCS_CC1,LPCCS_CT21,14903,0.0,0.31689668301151175,0.0,0.0,0.0,-10.701680689964254,3.5102728986319245e-19,5.125083912448055,3.4543174415190814,0.13524601594842095,0.20066111244689913,0.0,7.731590598616533e-19,True
B_DAVIS_CC1,WLTC_ESR_RN,14903,-0.03999999999999915,0.6681835397489371,0.10378200000000042,0.0,0.0,-10.696254682255661,3.618380426481308e-19,7.729440698529418,5.203127695213937,0.0896762401827886,0.13321740713715946,0.013426844715911424,7.960436938258877e-19,True
LZ_WEST,QUEEN_BA_RN,14903,-0.8999999999999986,5.253546607222836,3.068981999999996,0.25431365030674846,0.06933571907850593,-10.683479121015402,3.886389136205129e-19,9.409262601235003,9.427104974011884,0.07366647206434296,0.07352704594578872,0.3261660482934316,8.540125720906044e-19,True
ASTRA_RN,SPLAIN2_RN,14903,-0.00999999999999801,0.6619390059390634,0.17791200000000673,0.0,0.0,-10.679701645998694,3.969409916321297e-19,7.8902977973478725,5.742533440365658,0.08784803797810134,0.1207040738653163,0.022548198378495605,8.69227264083321e-19,True
HRFDWIND_ALL,SPLAIN2_RN,14903,-0.00999999999999801,0.6619390059390634,0.17791200000000673,0.0,0.0,-10.679701645998694,3.969409916321297e-19,7.8902977973478725,5.742533440365658,0.08784803797810134,0.1207040738653163,0.022548198378495605,8.69227264083321e-19,True
MARIAH_ALL,SPLAIN2_RN,14903,-0.00999999999999801,0.6619390059390634,0.17791200000000673,0.0,0.0,-10.679701645998694,3.969409916321297e-19,7.8902977973478725,5.742533440365658,0.08784803797810134,0.1207040738653163,0.022548198378495605,8.69227264083321e-19,True
LZ_WEST,QUEEN_SL_RN,14903,-0.8999999999999986,5.260361075291279,3.0689819999999988,0.25431365030674846,0.06933571907850593,-10.673670937341754,4.1056799718583066e-19,9.379445341654444,9.426731323324193,0.07390065780133656,0.07352996036334655,0.327202930259697,8.980284978908574e-19,True
N_AL_BESS_RN,N_MRD_ESR_RN,14903,-0.0600000000000005,6.972069909586495,0.2223900000000005,0.1861579754601227,0.03556251397897562,-10.672036797262658,4.143411811408265e-19,14.428767142586981,9.716443611835603,0.048039251982527224,0.07133753956186423,0.015412959250247313,9.052350054485493e-19,True
GOMZ_RN,TRIPBUT1_RN,14903,0.07000000000000028,2.3704943027134933,0.5930399999999979,0.06997699386503067,0.025273987922165064,-10.670273757808651,4.184512636234936e-19,3.9033338899455945,2.4527595046053845,0.1775782446757601,0.28259891736571346,0.15193166065746525,9.13160081632814e-19,True
